names,scores,logfoldchanges,pvals,pvals_adj
TGM1,0.100748666,0.13747099,0.9197725840185902,1.0
CPM,0.1006431,0.042824797,0.9198554158262372,1.0
PDSS2,0.10055342,0.04212785,0.9199263309716773,1.0
PITRM1,0.10022044,0.07683468,0.9201906553669346,1.0
CCDC92,0.09986587,0.05107875,0.9204724092421688,1.0
CRYAB,0.09978887,0.06806155,0.9205337707853104,1.0
FAM188A,0.09945652,0.05869652,0.9207973582133979,1.0
PMP22,0.098263495,0.13397282,0.9217451145129409,1.0
USMG5,0.0976819,0.06653646,0.9222062327028648,1.0
ZNF768,0.09727331,0.085339285,0.9225309703477323,1.0
CTSH,0.097263716,0.048152693,0.9225379487250929,1.0
TLR8,0.09712566,0.13216682,0.9226483320047537,1.0
WHSC1L1,0.09711447,0.04062191,0.9226561080552205,1.0
MMS19,0.09693369,0.059164878,0.922799871753496,1.0
APBB2,0.09690128,0.07902424,0.9228258444729726,1.0
VPS52,0.09684966,0.063729554,0.9228666510374339,1.0
PPP1R11,0.09667613,0.08651095,0.9230041454414734,1.0
ARMCX4,0.09627596,0.045117687,0.9233219792914612,1.0
AAAS,0.096112035,0.13068946,0.9234530857094555,1.0
ACTG1,0.0956467,0.04254976,0.9238217808305097,1.0
ZFY,0.09563758,0.07336734,0.9238287666484521,1.0
C10orf35,0.09542166,0.13010643,0.9240012123862278,1.0
TAF1C,0.0954028,0.065215625,0.9240157612305046,1.0
RPS17,0.095375866,0.047336183,0.9240368660804337,1.0
RABIF,0.09512091,0.10878181,0.9242388905753007,1.0
ATP8A1,0.09511674,0.048426375,0.9242426264385519,1.0
FBXO18,0.094009295,0.050541542,0.925122025846677,1.0
SF3A2,0.09345506,0.076318756,0.9255623044795662,1.0
TMTC2,0.0926408,0.051048394,0.9262087253592567,1.0
UMPS,0.09262275,0.0637794,0.9262229269511346,1.0
DCTN6,0.0925969,0.09060135,0.9262440347034813,1.0
MBD1,0.092082195,0.07077695,0.926652281231098,1.0
LRRC37A,0.091612056,0.07457157,0.9270261065223896,1.0
CCDC85C,0.09094911,0.12372576,0.9275532543410592,1.0
EIF4E,0.09080236,0.043835916,0.9276691486740921,1.0
SRRM2,0.09074853,0.038155124,0.927711873277351,1.0
PXDNL,0.090501174,0.06194534,0.9279086925691817,1.0
GLS2,0.09006105,0.08809203,0.9282583552139255,1.0
YEATS4,0.089720026,0.0990416,0.9285300700635859,1.0
ST6GALNAC3,0.08958518,0.044414904,0.928636171827546,1.0
COL5A2,0.08949721,0.078475624,0.9287066483741188,1.0
RTKN,0.08930208,0.087524414,0.928861341917656,1.0
CCDC28A,0.08902392,0.1212693,0.9290826998019495,1.0
SNX24,0.08843884,0.03768448,0.9295467405371369,1.0
EMILIN1,0.088047795,0.12001195,0.92985803931577,1.0
LRRN2,0.08786124,0.11970428,0.930006510740766,1.0
AXIN1,0.087820776,0.07151258,0.9300380546811432,1.0
DONSON,0.0876187,0.119226985,0.9301991499332469,1.0
NADK,0.0875851,0.05513179,0.9302254286278211,1.0
DCC,0.08756537,0.06626038,0.9302413731461616,1.0
MURC,0.08734527,0.11886019,0.9304164871015905,1.0
FAR1,0.087118134,0.0391526,0.9305963996273279,1.0
MRAS,0.08709014,0.08540013,0.9306188796343798,1.0
C1QTNF3-AMACR,0.08694345,0.04587789,0.9307352593381233,1.0
UCKL1,0.08676204,0.08495921,0.9308796102296617,1.0
PNMA3,0.086542666,0.11751895,0.9310542378855565,1.0
SYBU,0.08642773,0.08475817,0.9311452034106144,1.0
AQP11,0.08642225,0.11734335,0.9311499168953616,1.0
ARID1A,0.086160555,0.036286335,0.9313571296689813,1.0
NFX1,0.086036585,0.03657737,0.9314555648686746,1.0
SPSB2,0.085997775,0.11683784,0.9314872549053461,1.0
SEC22B,0.08594244,0.056415442,0.9315305894492136,1.0
TBC1D20,0.085766226,0.05056045,0.9316707363708766,1.0
ZNF835,0.08552758,0.11624975,0.9318609357083428,1.0
ADAMTS3,0.08522866,0.11582017,0.9320985196914893,1.0
STAT3,0.0851576,0.035517164,0.9321540055478359,1.0
SHKBP1,0.085135356,0.07595829,0.9321717535602708,1.0
COA4,0.08480866,0.08297663,0.9324319553699338,1.0
NDUFB11,0.08457286,0.06507308,0.9326188689368662,1.0
RAB3GAP1,0.08425992,0.035814222,0.9328678326119808,1.0
HECTD2,0.084196374,0.035204746,0.9329184068060543,1.0
DOCK9,0.08377381,0.07331677,0.9332548855069223,1.0
TRAF7,0.083498105,0.08187041,0.9334736692942209,1.0
ABLIM1,0.083277926,0.062870085,0.9336487679720327,1.0
ZSCAN2,0.083104074,0.11297063,0.9337871632110445,1.0
CXCL12,0.0830879,0.044591557,0.9337994559789409,1.0
TCF7L2,0.08305143,0.03526977,0.9338283469678932,1.0
IK,0.08302999,0.05667485,0.9338457345206008,1.0
LSM12,0.08278367,0.053823408,0.934041675485296,1.0
MYH10,0.08270827,0.07235089,0.9341018899773552,1.0
RNF139,0.08259851,0.067422345,0.9341886320102047,1.0
PON2,0.082031764,0.045898877,0.934639354566189,1.0
TSNAX-DISC1,0.081843585,0.11120807,0.9347891590583496,1.0
ZNF451,0.0817964,0.03598772,0.9348261239770685,1.0
ZNF562,0.08174429,0.03988022,0.9348676760934136,1.0
GARS,0.08170919,0.053661745,0.9348954634091649,1.0
NME9,0.08153668,0.079651654,0.935032853824176,1.0
S100A9,0.08139649,0.11048886,0.9351446256715374,1.0
VRK1,0.08131104,0.055509575,0.9352122767009101,1.0
OAF,0.08127074,0.11036531,0.9352445964110805,1.0
SLC12A8,0.08121073,0.11031866,0.9352923089744198,1.0
WAC,0.080433,0.0340828,0.9359100177563595,1.0
IFT81,0.08038637,0.065467946,0.9359472159488524,1.0
DUS3L,0.079965115,0.07818116,0.9362823513100782,1.0
MRPL48,0.07947508,0.060907703,0.9366715172605251,1.0
DOK1,0.07945756,0.047008637,0.9366857876188645,1.0
GSAP,0.0792946,0.033497855,0.9368152782446642,1.0
EFCAB11,0.07918603,0.041182168,0.9369017904928221,1.0
ZMPSTE24,0.0790611,0.04972261,0.9370011299035921,1.0
FOXJ3,0.078934625,0.03320331,0.9371014972163977,1.0
HAT1,0.07873292,0.04503564,0.9372621058429196,1.0
EPHX2,0.078695945,0.10728667,0.9372919138190365,1.0
UBE2T,0.076852344,0.10487935,0.9387580415679221,1.0
EHD3,0.07684055,0.08449617,0.9387678129927933,1.0
ZRANB1,0.07672502,0.042949196,0.9388587544802662,1.0
API5,0.07578111,0.03921773,0.9396094437647827,1.0
NSG1,0.07572971,0.10285809,0.9396507911001784,1.0
CPSF4,0.07520015,0.051329527,0.9400717609041754,1.0
TPMT,0.07460436,0.046966493,0.9405455663390647,1.0
PFN2,0.07444999,0.1010973,0.9406686784928115,1.0
NTAN1,0.07414588,0.10058535,0.9409105924239978,1.0
KIAA0319L,0.073751636,0.031289317,0.9412238555035981,1.0
FAM228B,0.072935924,0.035228606,0.9418727003344518,1.0
SRP72,0.07292422,0.044482946,0.9418819430306382,1.0
VIPR2,0.07187717,0.09732905,0.9427154234919909,1.0
TESPA1,0.07180385,0.07035889,0.9427734031221449,1.0
NRF1,0.07132878,0.03028962,0.9431511761594673,1.0
PQLC2,0.07106886,0.07816433,0.9433590117810795,1.0
PSD3,0.070999764,0.030031491,0.9434131351212856,1.0
IFI35,0.070819736,0.06953388,0.9435565600140101,1.0
TMEM259,0.07042881,0.03490097,0.9438676057218734,1.0
TES,0.07042824,0.095740065,0.9438682939569395,1.0
RASGEF1C,0.07031357,0.032173827,0.9439590868084764,1.0
RFX1,0.069745585,0.052772474,0.9444113399549365,1.0
OCIAD2,0.06964922,0.09478436,0.944488119767385,1.0
DCTPP1,0.069393806,0.094444916,0.9446913818870621,1.0
GPT2,0.069178715,0.06778893,0.9448622764570925,1.0
DNAJB12,0.06900148,0.052875966,0.9450029224329541,1.0
MFSD7,0.06895979,0.0935885,0.9450367219094605,1.0
SNX27,0.06835506,0.02966656,0.9455176533815608,1.0
MRE11A,0.06812853,0.04025815,0.9456979345129375,1.0
RP11-295P9.13,0.06789671,0.055309508,0.94588240587166,1.0
MAP2K3,0.06768424,0.05915411,0.9460519049111791,1.0
SYS1-DBNDD2,0.06726545,0.06565339,0.9463848678896328,1.0
CCDC6,0.06682038,0.03526562,0.9467390467891571,1.0
FHOD3,0.066740625,0.09080428,0.9468027875216676,1.0
FAM86C1,0.06662221,0.09047231,0.9468970247035537,1.0
HCFC1R1,0.06593743,0.044974618,0.9474418793300612,1.0
GRAMD1A,0.06576096,0.028822146,0.9475822217047126,1.0
ALKBH7,0.06565191,0.05738034,0.9476693976954393,1.0
PSMB9,0.06546255,0.036883578,0.9478194793963178,1.0
KIAA1683,0.06539203,0.088705495,0.9478761167100395,1.0
CERS3,0.06501453,0.08819705,0.9481766114791674,1.0
IDUA,0.06476518,0.051980205,0.9483753975489841,1.0
ZNF891,0.06427937,0.087074794,0.9487618055730187,1.0
VAV3,0.06421353,0.08732319,0.9488142177850576,1.0
TRNAU1AP,0.06415677,0.03454924,0.9488588697924383,1.0
SNAP29,0.06409067,0.03789377,0.9489117516043732,1.0
HESX1,0.0640335,0.0571593,0.948956918394077,1.0
C4orf3,0.06396314,0.04199372,0.9490131801257299,1.0
MYH14,0.0639024,0.062308066,0.9490616772936836,1.0
CCDC130,0.06351667,0.034738693,0.9493687444082088,1.0
VPS36,0.06322137,0.031178892,0.9496037292023702,1.0
ZNF536,0.06317423,0.08561998,0.9496415050742724,1.0
ACCS,0.06274316,0.051127467,0.9499843829820291,1.0
PCNA,0.062247742,0.06834856,0.9503795414214855,1.0
MICU3,0.06205645,0.026726915,0.9505310856905664,1.0
RAB23,0.061948217,0.0842975,0.9506176183583064,1.0
ABHD15,0.06185789,0.055177193,0.9506889094851588,1.0
PXMP4,0.061420303,0.083211556,0.9510378557440313,1.0
SPAG7,0.06117168,0.0496761,0.9512355592474351,1.0
MAP2,0.06033483,0.03663193,0.9519020120422117,1.0
CHRNB4,0.060299907,0.081691325,0.9519298913778258,1.0
SELT,0.0598681,0.03269976,0.9522735237513147,1.0
FAM175B,0.059442576,0.037284672,0.9526123619265842,1.0
CUL2,0.05921546,0.030105555,0.9527931401826311,1.0
TBCCD1,0.05884644,0.0796824,0.9530871920864236,1.0
C16orf86,0.058797684,0.0795278,0.953126019614121,1.0
ICK,0.05862312,0.039990164,0.9532649293246034,1.0
COPS6,0.058354687,0.031262327,0.95347871612533,1.0
OTULIN,0.058261003,0.029686745,0.9535531846998336,1.0
STK25,0.058023278,0.034325052,0.9537424915885147,1.0
ASB1,0.057574578,0.056156192,0.9540998383179037,1.0
ADRBK1,0.05737513,0.027669372,0.9542587083048397,1.0
ASNSD1,0.05724038,0.046558373,0.9543659229222986,1.0
CUEDC1,0.057156265,0.025773002,0.9544328358950034,1.0
CIZ1,0.057037998,0.03584332,0.9545271528886261,1.0
CITED2,0.05609425,0.07594294,0.9552788708093485,1.0
AGL,0.05609388,0.032241303,0.9552790885418259,1.0
CTB-133G6.1,0.05577932,0.07551787,0.9555296880516926,1.0
UBN2,0.05556169,0.024767274,0.9557028248132564,1.0
TBC1D22A,0.055415906,0.026655652,0.9558187905104096,1.0
ALMS1,0.055198465,0.029204007,0.9559921866180906,1.0
RBM33,0.05468429,0.023345446,0.9564016230916486,1.0
C4orf47,0.05414201,0.07330045,0.9568337364167945,1.0
ZNF425,0.05347927,0.052175872,0.9573614620846806,1.0
HAUS8,0.053432252,0.052186213,0.9573989044550559,1.0
STK32A,0.05320408,0.071917474,0.9575808070607184,1.0
TIAM2,0.053189576,0.023134874,0.957592209753251,1.0
WDFY2,0.05306217,0.023124613,0.9576936041849092,1.0
HEATR6,0.052398086,0.0395932,0.9582228411764713,1.0
ANKRD13D,0.051924057,0.024428753,0.9586003822621312,1.0
TAF3,0.05187903,0.022194639,0.958636056904967,1.0
GRSF1,0.05185979,0.029660754,0.9586515573603205,1.0
GAB1,0.051594585,0.021532489,0.9588626303154932,1.0
SPATA2L,0.051544614,0.06991726,0.9589026877337872,1.0
DPH1,0.051316176,0.056263685,0.9590850456493771,1.0
DMD,0.05125356,0.02445563,0.9591344141344064,1.0
MYC,0.051156744,0.0691929,0.9592116596743696,1.0
DEPDC5,0.05072419,0.02902285,0.9595562048175202,1.0
GTF3C1,0.05044079,0.030726103,0.9597817881161006,1.0
CUBN,0.05035454,0.05521427,0.9598510830106924,1.0
SAP30L,0.04985985,0.04363648,0.960244945702353,1.0
ACPP,0.049767908,0.029391654,0.9603179451235855,1.0
REEP5,0.049724296,0.023530155,0.9603526499310658,1.0
TTC8,0.049577937,0.032257807,0.9604694861386529,1.0
PPP2R3C,0.04935171,0.021803387,0.9606495095493514,1.0
TMEM138,0.049189992,0.039340116,0.9607787609153737,1.0
MSANTD3-TMEFF1,0.048902534,0.06616017,0.9610075096626434,1.0
TUBB,0.048496746,0.025621697,0.9613305689128939,1.0
PMS1,0.048185688,0.020435791,0.9615784874526379,1.0
EMC1,0.047799613,0.06467118,0.961886237349679,1.0
ZNF232,0.04763257,0.038667124,0.9620191968401743,1.0
NOA1,0.04755576,0.046324395,0.9620804335280614,1.0
NPM1,0.047437686,0.035819497,0.9621746470385336,1.0
TMEM179,0.04740572,0.06411334,0.9622000793548883,1.0
SLC25A42,0.046834618,0.04180754,0.9626547427121972,1.0
RAPH1,0.046668675,0.019540535,0.962787160384752,1.0
FAM131B,0.046587314,0.06303489,0.9628521555138143,1.0
DUS2,0.04657629,0.03306507,0.96286107898177,1.0
ZNF569,0.046399668,0.03509629,0.9630017332541181,1.0
RPS15,0.04601591,0.019771172,0.9633074195724627,1.0
ZNF775,0.045968026,0.062324278,0.9633456270824143,1.0
C19orf48,0.045888294,0.050340142,0.9634094941874771,1.0
OSBPL10,0.04580231,0.034519147,0.9634776909582146,1.0
NPIPB5,0.045753248,0.022903118,0.9635168348718948,1.0
ZNF559-ZNF177,0.045442767,0.036969304,0.9637640223039902,1.0
ACSS2,0.045438953,0.025421644,0.9637670707187778,1.0
SIPA1,0.04523753,0.020890184,0.9639275138523364,1.0
CACNA2D1,0.04509522,0.027511546,0.9640409204023198,1.0
FAM96A,0.045014,0.024573408,0.9641057698996932,1.0
DGUOK,0.04453341,0.029079009,0.9644886091520982,1.0
DHRS7,0.0445241,0.023883596,0.9644960772690274,1.0
RPE,0.04404898,0.03591978,0.9648747008002991,1.0
AP4B1,0.04394072,0.042948086,0.9649610236279426,1.0
PRICKLE3,0.04389759,0.048197675,0.9649958124764948,1.0
CDCP1,0.043622296,0.027473873,0.9652147975179255,1.0
COL4A3BP,0.04357549,0.018290395,0.9652519430923523,1.0
CSF3R,0.043457597,0.019704038,0.9653460130875848,1.0
ABCC6,0.043307293,0.04227375,0.965465790374634,1.0
ARHGAP44,0.04313551,0.03499518,0.9656026504981322,1.0
MTHFS,0.043081462,0.041983668,0.9656457486926928,1.0
LIG3,0.042688742,0.057705946,0.965958807746586,1.0
KRI1,0.042681396,0.032325774,0.9659647224734852,1.0
PLA2G7,0.042236052,0.024211504,0.9663195628143881,1.0
APIP,0.042212386,0.030299267,0.9663383031251646,1.0
CCNJ,0.041823775,0.056494176,0.9666481492425065,1.0
UVRAG,0.04159413,0.019081788,0.9668310882997145,1.0
MFF,0.04119182,0.019227048,0.9671518134943973,1.0
RPS20,0.040698472,0.01737985,0.9675448904797912,1.0
C5orf45,0.04063456,0.026408436,0.9675960078391106,1.0
ARFIP2,0.040611695,0.039624713,0.967614081700402,1.0
LIFR,0.04030476,0.05448546,0.9678587857812491,1.0
TESK2,0.04012521,0.02196554,0.9680018721885886,1.0
SH3PXD2A,0.039733533,0.019429652,0.9683140361919214,1.0
SPSB3,0.039722424,0.020175772,0.9683228684697662,1.0
CPNE8,0.039634544,0.025854487,0.9683930396977161,1.0
HSPH1,0.03885853,0.01926604,0.9690115278181672,1.0
ENDOV,0.038547177,0.031255767,0.9692595714706047,1.0
DENND6A,0.03854099,0.017457299,0.969264601511078,1.0
SLC7A6OS,0.038339224,0.017876308,0.9694253648095164,1.0
DOHH,0.038303092,0.051842958,0.9694542164738289,1.0
ADO,0.03825529,0.041957602,0.9694926257227399,1.0
TMEM43,0.038138196,0.03724887,0.9695855993003096,1.0
RHOF,0.03813176,0.051458035,0.9695907851704357,1.0
ATRN,0.03805781,0.01584569,0.9696496662489473,1.0
ADCY2,0.037888654,0.024529355,0.9697846207031993,1.0
TCOF1,0.037587173,0.02563381,0.9700248730114589,1.0
RB1CC1,0.03718986,0.016021919,0.970341569753367,1.0
GPR1,0.03705036,0.050005563,0.9704527708691875,1.0
PIK3C3,0.036928676,0.01636606,0.9705496276223113,1.0
AC009065.4,0.036579728,0.049414553,0.9708279221879121,1.0
ALG8,0.036555402,0.022962565,0.9708472915450841,1.0
SUPT16H,0.036416214,0.02139788,0.9709583667054473,1.0
SYNDIG1,0.036219686,0.018169768,0.9711149044682363,1.0
TMC7,0.03609302,0.029293923,0.9712158093337194,1.0
CCDC159,0.036011547,0.024451474,0.9712808401069905,1.0
MAP1LC3B,0.035988145,0.021962075,0.9712993798522043,1.0
KIAA1147,0.035867427,0.015327355,0.971395663116548,1.0
FRAT2,0.03569311,0.04824579,0.9715346781005858,1.0
KIAA1715,0.0354558,0.02231586,0.9717238336701299,1.0
TXNDC17,0.0353476,0.04771643,0.9718101075670735,1.0
CPA6,0.034679897,0.015670232,0.9723423669779555,1.0
GGCX,0.034524836,0.030030614,0.9724661159503092,1.0
LONRF3,0.034395702,0.046755515,0.9725689421600512,1.0
UNC13D,0.033929523,0.017882887,0.9729406667361473,1.0
RIPK2,0.033461306,0.018346794,0.973313855863706,1.0
SCO1,0.032911893,0.024875086,0.9737519132080463,1.0
WDR45,0.03287167,0.021344788,0.9737840143806435,1.0
KCTD5,0.032849215,0.018752506,0.9738018423736553,1.0
PPIP5K2,0.032742694,0.014604589,0.973886814632722,1.0
NSUN5,0.032604612,0.017127817,0.9739968194019097,1.0
TMEM150A,0.03239107,0.021017447,0.9741671635564741,1.0
COG3,0.032250226,0.02189173,0.9742793875371768,1.0
GPR83,0.03129123,0.042526897,0.97504398384276,1.0
MTR,0.031266667,0.015107898,0.9750635566906978,1.0
SRP54,0.031194745,0.015846003,0.9751209266642963,1.0
SCPEP1,0.031139662,0.014722425,0.9751646786228458,1.0
C21orf2,0.030984972,0.023398241,0.975288171611488,1.0
KMO,0.030783579,0.041616526,0.9754486761082344,1.0
KIAA0368,0.030685648,0.014045618,0.9755267656051738,1.0
TM2D3,0.03041924,0.016586801,0.9757391845579485,1.0
PCGF5,0.030079428,0.016175505,0.9760100632287014,1.0
IGSF11,0.029888788,0.029243736,0.9761620575036217,1.0
DHRS12,0.029886229,0.026040614,0.9761642441560027,1.0
TRIM32,0.029755924,0.040253356,0.9762680241583042,1.0
RAD52,0.029484212,0.017844826,0.9764847256464344,1.0
ATXN10,0.029385772,0.012277808,0.9765630854191842,1.0
CRIPT,0.029362874,0.03965238,0.9765814128920354,1.0
ALDH16A1,0.029299406,0.028547632,0.9766319836647657,1.0
ZDHHC1,0.029190896,0.039422948,0.9767185408460959,1.0
MED1,0.029125694,0.017611772,0.9767705735581513,1.0
DHODH,0.029090397,0.028286545,0.9767986381141094,1.0
NRG2,0.029050214,0.039168254,0.9768307132214311,1.0
CCAR1,0.0288808,0.012369529,0.9769658527407582,1.0
NDUFAF7,0.028525235,0.021541355,0.9772493370870299,1.0
PRKAG2,0.02817376,0.011888547,0.977529557317226,1.0
DCAF16,0.027593456,0.019788126,0.9779922017738258,1.0
RASGRP4,0.027589649,0.019785147,0.9779952338523659,1.0
WDR26,0.027385108,0.012077214,0.9781584050101009,1.0
EP400NL,0.026803633,0.020216161,0.9786220940281187,1.0
C17orf62,0.02657754,0.012101922,0.978802335479645,1.0
MUC6,0.026560085,0.035841018,0.9788162405386021,1.0
ALKBH4,0.026391804,0.028876355,0.9789506327867383,1.0
CPEB2,0.026208725,0.015895331,0.9790964743062347,1.0
PPP1R13L,0.025986455,0.02077046,0.9792738345048543,1.0
ZNF397,0.02580628,0.012592428,0.9794173400052244,1.0
DNAJC12,0.025731852,0.034715693,0.9794766689560097,1.0
DHX40,0.025669945,0.025009535,0.9795260039133102,1.0
SQSTM1,0.02546077,0.012301489,0.9796928187464082,1.0
SSPO,0.024945123,0.03371233,0.9801040192342876,1.0
ITIH5,0.024702229,0.0333525,0.9802977077004591,1.0
MAML1,0.024476774,0.01195015,0.9804775172344591,1.0
PGBD2,0.024124729,0.032555368,0.9807582250733522,1.0
SDAD1,0.023844719,0.01257361,0.9809814564734042,1.0
GAN,0.02372429,0.0132563505,0.9810776235215486,1.0
AFAP1,0.023394233,0.015279534,0.9813406998318619,1.0
POLA1,0.022932148,0.012238324,0.9817093648047781,1.0
MAOA,0.022831509,0.030782063,0.9817895013336797,1.0
SUSD4,0.022754457,0.024935072,0.9818511329324143,1.0
MAGI1,0.022393018,0.009437787,0.9821392174257586,1.0
GPR75-ASB3,0.022378044,0.010255951,0.9821511696023986,1.0
GALNT16,0.022370907,0.02445359,0.9821569925039777,1.0
ITGAX,0.022180408,0.009328022,0.9823087551752142,1.0
MAP3K3,0.022052953,0.009153462,0.982410382485456,1.0
KPNA5,0.021883287,0.010432302,0.9825456983102188,1.0
ACADS,0.021576107,0.029131386,0.9827906428969366,1.0
ASIP,0.021433601,0.028945515,0.9829043092208198,1.0
SORD,0.02086751,0.022824522,0.9833559148090598,1.0
KHDRBS1,0.020642424,0.008731036,0.9835353040307182,1.0
DGAT1,0.020017726,0.019556196,0.9840334459465228,1.0
MDM2,0.019825408,0.008743684,0.9841868625521398,1.0
RAB2B,0.01963729,0.014809771,0.9843369105795428,1.0
ZBTB48,0.019530535,0.014720311,0.9844220484362147,1.0
DSC2,0.019353852,0.0145847695,0.9845629533979454,1.0
RMND5A,0.019193051,0.0113133015,0.9846911542747061,1.0
TRPC4,0.01916231,0.025838556,0.9847156647340474,1.0
ATP2A1,0.01867848,0.025216946,0.9851015317834788,1.0
COL23A1,0.018313976,0.017835377,0.9853922146155818,1.0
YPEL2,0.018282723,0.008072549,0.9854171930707538,1.0
ZNF14,0.018265411,0.013113235,0.9854309453564507,1.0
RNF123,0.018164404,0.013677908,0.9855115742440373,1.0
RHBDF2,0.01797511,0.008488314,0.9856625088851079,1.0
PDHA1,0.017561086,0.0142530305,0.985992684782427,1.0
RABL3,0.017490577,0.019160623,0.9860490426510193,1.0
ITGA5,0.017400282,0.009498655,0.9861209806194171,1.0
ZNF584,0.01736458,0.0233989,0.9861494252856856,1.0
CFLAR,0.01731469,0.0072206985,0.9861892136492902,1.0
CSRP1,0.017245354,0.023287414,0.9862445145934378,1.0
CLN3,0.016978687,0.02290351,0.9864571980744863,1.0
ADRBK2,0.01697651,0.0071600033,0.9864589611094403,1.0
NT5C3B,0.016968146,0.022865092,0.9864656017201779,1.0
VAMP5,0.016313571,0.022018522,0.9869876548910358,1.0
HMGCL,0.016186936,0.010507572,0.9870887193290556,1.0
ADAMTS17,0.015425075,0.007675656,0.9876963547245576,1.0
PROCR,0.015199071,0.008301409,0.9878765883672664,1.0
METTL2B,0.015141997,0.010830722,0.9879220616986615,1.0
SLC39A8,0.014973939,0.020163873,0.988056121435581,1.0
MYO15A,0.014934306,0.020144269,0.9880877299281313,1.0
DAP,0.014434802,0.0067931847,0.9884861333238611,1.0
CHRM1,0.014291332,0.019256353,0.9886005591122101,1.0
ORAOV1,0.014253626,0.008953207,0.9886306524549275,1.0
HLCS,0.013723782,0.006167991,0.9890532799605528,1.0
PDE4A,0.01300966,0.007101722,0.9896228419578292,1.0
REC8,0.012812903,0.017286696,0.9897797504203243,1.0
DNAJA4,0.012784572,0.012471984,0.9898023448402619,1.0
SAFB,0.012783566,0.006585988,0.989803188508281,1.0
EMC10,0.012160145,0.0068023168,0.9903004072293234,1.0
FES,0.012160066,0.009852168,0.9903004520337564,1.0
ABHD3,0.011884387,0.005014631,0.9905203731152746,1.0
CCDC22,0.011871548,0.011578279,0.9905305878242936,1.0
PARK7,0.011407463,0.0068892,0.9909007881767549,1.0
TMBIM1,0.011403544,0.006225214,0.9909039045792261,1.0
HIAT1,0.011359397,0.005620648,0.9909391015845697,1.0
UNC5C,0.011079447,0.006350577,0.9911624527780798,1.0
RNF111,0.010615277,0.004437225,0.9915326495865675,1.0
POLR1A,0.010526527,0.006555568,0.9916034724895169,1.0
HPCAL1,0.010216259,0.004974118,0.9918509109243717,1.0
KIF26B,0.009926223,0.0044106417,0.9920822628668386,1.0
RRP36,0.009524159,0.008290244,0.9924029759263577,1.0
UNC79,0.009417103,0.0055403863,0.9924883323750002,1.0
MAPK13,0.009393098,0.012654824,0.9925074704782473,1.0
ERCC2,0.009170035,0.010035538,0.9926854678969086,1.0
CCDC82,0.008657584,0.0045340485,0.9930941868821093,1.0
CDK18,0.0083503,0.004448949,0.993339283102538,1.0
ZFAND4,0.008258247,0.00534465,0.9934127142841727,1.0
SIRT3,0.008208687,0.0048268116,0.9934522172079663,1.0
ETV5,0.007674454,0.003201356,0.9938783457136904,1.0
MAP3K4,0.0076227575,0.003938289,0.9939195782247778,1.0
CDH20,0.0075729853,0.010193906,0.9939592748105947,1.0
GPR137C,0.007061952,0.0035972893,0.994366934476857,1.0
PRDM1,0.006721257,0.003971552,0.9946386683053541,1.0
RCBTB2,0.0059113265,0.0025070612,0.9952847169889305,1.0
FAM221A,0.0058368756,0.007856988,0.995344092564374,1.0
ZNF644,0.0053555695,0.0022344596,0.9957280277999021,1.0
UBA2,0.0052989945,0.0023875786,0.9957731631467196,1.0
CTSK,0.0051946393,0.0069926293,0.9958563815344335,1.0
MFAP1,0.005187,0.0042045545,0.9958624741318971,1.0
CTAGE1,0.0051850965,0.0069876467,0.9958639922558434,1.0
COL27A1,0.0049419384,0.0066618337,0.9960579528774309,1.0
PRKD2,0.004909009,0.0026814234,0.996084231646071,1.0
CTDSP1,0.0047807926,0.003097903,0.9961865150657159,1.0
PDCD10,0.004746427,0.0030815417,0.9962139279694386,1.0
PPFIA2,0.0046430496,0.0026544696,0.9962963816852679,1.0
CORO6,0.0046359133,0.005067782,0.9963020981828714,1.0
INTS2,0.0046197516,0.003479113,0.9963149645912632,1.0
ADAMTS2,0.0045874314,0.0061875493,0.9963407300251241,1.0
KLHL36,0.0045527527,0.0028566273,0.9963684004959643,1.0
KIAA1524,0.004539971,0.004959197,0.9963786258585405,1.0
LDB1,0.004303567,0.0041916035,0.9965671587266807,1.0
SPPL3,0.0042894054,0.0017972161,0.9965784702029892,1.0
ADPRHL2,0.00382534,0.0028815176,0.9969486391672614,1.0
HMOX1,0.0035834175,0.0022514565,0.9971416072548525,1.0
CARTPT,0.0031476344,0.004251657,0.9974892140002665,1.0
FAHD2A,0.0030701745,0.0029193293,0.9975510363985225,1.0
ARL2BP,0.002484826,0.00169075,0.9980179225285477,1.0
RP11-347C12.1,0.0021443358,0.0012988546,0.9982895250390799,1.0
ZFP62,0.000583824,0.0006376359,0.9995343022831962,1.0
CCDC64,0.00039179067,0.0005288459,0.9996874779176055,1.0
TIMM22,0.00038385254,0.0005170808,0.9996938098741545,1.0
ATG4A,0.00028429204,0.00038276782,0.9997732269565676,1.0
SLC30A8,0.0002253298,0.00030294352,0.9998202597665689,1.0
TMEM27,0.0,0.0,1.0,1.0
MAGEB17,0.0,0.0,1.0,1.0
FLG2,0.0,0.0,1.0,1.0
ACE2,0.0,0.0,1.0,1.0
GRPR,0.0,0.0,1.0,1.0
WNT10A,0.0,0.0,1.0,1.0
SOST,0.0,0.0,1.0,1.0
LYPD2,0.0,0.0,1.0,1.0
SALL3,0.0,0.0,1.0,1.0
IHH,0.0,0.0,1.0,1.0
IFNA1,0.0,0.0,1.0,1.0
DNASE2B,0.0,0.0,1.0,1.0
